"","ID","ID.CapDate","X","Y","Capture.date","Grid","year","Sex","Age","EappInt","EappINF","HpolINF","H.poly.EPG","PropOnGrid_10","NemNoInf_10","NemNoUninf_10","NemPrev_10","NemNoTotal_10","NemTotBurden_10","NemMeanBurden_10","EimNoInf_10","EimNoUninf_10","EimPrev_10","EimNoTotal_10","PropOnGrid_14.1","NemNoInf_14.1","NemNoUninf_14.1","NemPrev_14.1","NemNoTotal_14.1","NemTotBurden_14.1","NemMeanBurden_14.1","EimNoInf_14.1","EimNoUninf_14.1","EimPrev_14.1","EimNoTotal_14.1","PropOnGrid_20","NemNoInf_20","NemNoUninf_20","NemPrev_20","NemNoTotal_20","NemTotBurden_20","NemMeanBurden_20","EimNoInf_20","EimNoUninf_20","EimPrev_20","EimNoTotal_20","PropOnGrid_22.4","NemNoInf_22.4","NemNoUninf_22.4","NemPrev_22.4","NemNoTotal_22.4","NemTotBurden_22.4","NemMeanBurden_22.4","EimNoInf_22.4","EimNoUninf_22.4","EimPrev_22.4","EimNoTotal_22.4","PropOnGrid_28.3","NemNoInf_28.3","NemNoUninf_28.3","NemPrev_28.3","NemNoTotal_28.3","NemTotBurden_28.3","NemMeanBurden_28.3","EimNoInf_28.3","EimNoUninf_28.3","EimPrev_28.3","EimNoTotal_28.3","PropOnGrid_30","NemNoInf_30","NemNoUninf_30","NemPrev_30","NemNoTotal_30","NemTotBurden_30","NemMeanBurden_30","EimNoInf_30","EimNoUninf_30","EimPrev_30","EimNoTotal_30","PropOnGrid_31.6","NemNoInf_31.6","NemNoUninf_31.6","NemPrev_31.6","NemNoTotal_31.6","NemTotBurden_31.6","NemMeanBurden_31.6","EimNoInf_31.6","EimNoUninf_31.6","EimPrev_31.6","EimNoTotal_31.6","PropOnGrid_36.1","NemNoInf_36.1","NemNoUninf_36.1","NemPrev_36.1","NemNoTotal_36.1","NemTotBurden_36.1","NemMeanBurden_36.1","EimNoInf_36.1","EimNoUninf_36.1","EimPrev_36.1","EimNoTotal_36.1","PropOnGrid_40","NemNoInf_40","NemNoUninf_40","NemPrev_40","NemNoTotal_40","NemTotBurden_40","NemMeanBurden_40","EimNoInf_40","EimNoUninf_40","EimPrev_40","EimNoTotal_40","PropOnGrid_50","NemNoInf_50","NemNoUninf_50","NemPrev_50","NemNoTotal_50","NemTotBurden_50","NemMeanBurden_50","EimNoInf_50","EimNoUninf_50","EimPrev_50","EimNoTotal_50"
"54",66859820,"66859820-2012-07-04",0,100,"2012-07-04","HA1",2012,"M","Adult",0,0,1,13.3333333333333,1,1,0,1,1,3.10063814042017,3.10063814042017,0,1,0,1,0.6,3,0,1,5,3.51248240342037,2.47180460899515,0,3,0,5,0.444444444444444,3,0,1,6.75,3.51248240342037,2.47180460899515,0,3,0,6.75,0.461538461538462,4,0,1,8.66666666666667,4.13389041341124,2.79453812310352,0,4,0,8.66666666666667,0.380952380952381,4,0,1,10.5,4.13389041341124,2.79453812310352,0,4,0,10.5,0.36,5,0,1,13.8888888888889,4.35939451950259,2.7998361854463,0,5,0,13.8888888888889,0.379310344827586,6,0,1,15.8181818181818,4.5076650205237,2.76956086787328,0,6,0,15.8181818181818,0.351351351351351,7,1,0.875,22.7692307692308,4.67011267798381,2.65420774453796,0,8,0,22.7692307692308,0.333333333333333,8,1,0.888888888888889,27,4.81909233245045,2.68446022710568,0,9,0,27,0.346938775510204,12,3,0.8,43.2352941176471,4.98452468153545,2.36796137736287,0,15,0,43.2352941176471
"56",66810776,"66810776-2012-07-04",70,30,"2012-07-04","HA1",2012,"M","Adult",0,0,0,0,1,1,2,0.333333333333333,3,3.01331865805607,2.00843050603665,1,2,0.333333333333333,3,1,1,3,0.25,4,3.01331865805607,1.76450982678068,2,2,0.5,4,1,1,5,0.166666666666667,6,3.01331865805607,1.441210118716,2,4,0.333333333333333,6,1,1,5,0.166666666666667,6,3.01331865805607,1.441210118716,2,4,0.333333333333333,6,1,2,5,0.285714285714286,7,4.72439689919477,2.83037344154408,3,4,0.428571428571429,7,1,3,10,0.230769230769231,13,4.801998017073,2.33104874841954,3,10,0.230769230769231,13,1,4,15,0.210526315789474,19,5.99321503543226,3.09271762490368,3,16,0.157894736842105,19,1,6,16,0.272727272727273,22,6.30386902082805,3.25052062534131,4,18,0.181818181818182,22,1,6,16,0.272727272727273,22,6.30386902082805,3.25052062534131,4,18,0.181818181818182,22,0.959183673469388,7,19,0.269230769230769,27.1063829787234,6.31123260580473,3.09753072158306,4,22,0.153846153846154,27.1063829787234
"61",52842550,"52842550-2012-07-18",60,90,"2012-07-18","HA1",2012,"F","Adult",0,0,1,11.5384615384615,1,0,1,0,1,0,0,0,1,0,1,1,1,1,0.5,2,3.78093759853188,3.110335656293,0,2,0,2,1,1,1,0.5,2,3.78093759853188,3.110335656293,0,2,0,2,0.923076923076923,3,4,0.428571428571429,7.58333333333333,4.00430837953842,2.16223683733753,0,7,0,7.58333333333333,0.857142857142857,3,6,0.333333333333333,10.5,4.00430837953842,1.94326995320336,0,9,0,10.5,0.8,3,8,0.272727272727273,13.75,4.00430837953842,1.77393314206747,0,11,0,13.75,0.793103448275862,3,11,0.214285714285714,17.6521739130435,4.00430837953842,1.57800454936483,1,13,0.0714285714285714,17.6521739130435,0.783783783783784,4,13,0.235294117647059,21.6896551724138,4.06529609294547,1.47465751027655,1,16,0.0588235294117647,21.6896551724138,0.733333333333333,4,14,0.222222222222222,24.5454545454545,4.06529609294547,1.43087146844083,1,17,0.0555555555555556,24.5454545454545,0.73469387755102,7,23,0.233333333333333,40.8333333333333,4.45167553257506,1.34173740550149,1,29,0.0333333333333333,40.8333333333333
"63",66815612,"66815612-2012-07-18",80,90,"2012-07-18","HA1",2012,"F","Adult",0,0,0,0,1,2,2,0.5,4,2.48296678497017,1.3202042492909,0,4,0,4,1,2,3,0.4,5,2.48296678497017,1.16169626409469,1,4,0.2,5,1,2,6,0.25,8,2.48296678497017,0.863772697590709,1,7,0.125,8,0.923076923076923,2,9,0.181818181818182,11.9166666666667,2.48296678497017,0.69208953900181,1,10,0.0909090909090909,11.9166666666667,0.857142857142857,2,10,0.166666666666667,14,2.48296678497017,0.649575932266305,1,11,0.0833333333333333,14,0.8,2,11,0.153846153846154,16.25,2.48296678497017,0.612135010861861,1,12,0.0769230769230769,16.25,0.758620689655172,3,12,0.2,19.7727272727273,4.00430837953842,1.5236459668094,1,14,0.0666666666666667,19.7727272727273,0.702702702702703,3,14,0.176470588235294,24.1923076923077,4.00430837953842,1.42712417268991,1,16,0.0588235294117647,24.1923076923077,0.644444444444444,3,14,0.176470588235294,26.3793103448276,4.00430837953842,1.42712417268991,1,16,0.0588235294117647,26.3793103448276,0.63265306122449,3,15,0.166666666666667,28.4516129032258,4.00430837953842,1.38398457120768,1,17,0.0555555555555556,28.4516129032258
"64",67259597,"67259597-2012-07-18",90,50,"2012-07-18","HA1",2012,"F","Adult",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,3,0,0,0,3,0,3,0.923076923076923,1,10,0.0909090909090909,11.9166666666667,2.31163492851396,0.602372155921012,0,11,0,11.9166666666667,0.857142857142857,1,12,0.0769230769230769,15.1666666666667,2.31163492851396,0.530216813080641,0,13,0,15.1666666666667,0.8,1,12,0.0769230769230769,16.25,2.31163492851396,0.530216813080641,0,13,0,16.25,0.793103448275862,2,14,0.125,20.1739130434783,2.83718505090308,0.695259113763089,0,16,0,20.1739130434783,0.783783783783784,2,15,0.117647058823529,21.6896551724138,2.83718505090308,0.665342218126093,0,17,0,21.6896551724138,0.733333333333333,2,15,0.117647058823529,23.1818181818182,2.83718505090308,0.665342218126093,0,17,0,23.1818181818182,0.73469387755102,3,19,0.136363636363636,29.9444444444444,4.09309037829711,1.30247782725525,2,20,0.0909090909090909,29.9444444444444
"67",67070550,"67070550-2012-07-17",20,60,"2012-07-17","HA1",2012,"F","NotAdult",0,0,0,0,1,2,3,0.4,5,3.01985751024262,1.58876048400631,0,5,0,5,1,4,3,0.571428571428571,7,3.59557508010056,1.80210217842062,0,7,0,7,1,4,4,0.5,8,3.59557508010056,1.69186196603045,1,7,0.125,8,1,5,5,0.5,10,3.737483970353,1.62908765570387,1,9,0.1,10,1,5,7,0.416666666666667,12,3.737483970353,1.48523814937065,1,11,0.0833333333333333,12,1,5,7,0.416666666666667,12,3.737483970353,1.48523814937065,1,11,0.0833333333333333,12,0.96551724137931,5,9,0.357142857142857,14.5,3.737483970353,1.36813409121726,1,13,0.0714285714285714,14.5,0.918918918918919,7,10,0.411764705882353,18.5,4.49084934014573,1.82262307807959,1,16,0.0588235294117647,18.5,0.888888888888889,8,13,0.380952380952381,23.625,4.57674162107154,1.71933531331572,1,20,0.0476190476190476,23.625,0.877551020408163,13,19,0.40625,36.4651162790698,6.04330037431017,2.64856804923675,1,31,0.03125,36.4651162790698
"68",66809820,"66809820-2012-07-17",30,50,"2012-07-17","HA1",2012,"F","NotAdult",0,0,0,0,1,0,2,0,2,0,0,0,2,0,2,1,1,4,0.2,5,1.50149007321132,0.529259325454829,1,4,0.2,5,1,2,4,0.333333333333333,6,2.07149101421666,0.768304741085168,1,5,0.166666666666667,6,1,4,5,0.444444444444444,9,3.38412594064095,1.42690842764189,1,8,0.111111111111111,9,1,5,6,0.454545454545455,11,3.737483970353,1.55319850205451,1,10,0.0909090909090909,11,1,5,6,0.454545454545455,11,3.737483970353,1.55319850205451,1,10,0.0909090909090909,11,1,6,12,0.333333333333333,18,5.77125285597491,2.93249534033642,1,17,0.0555555555555556,18,1,9,15,0.375,24,5.92769212715636,2.80912001991822,1,23,0.0416666666666667,24,1,9,16,0.36,25,5.92769212715636,2.77080562851926,1,24,0.04,25,0.979591836734694,10,28,0.263157894736842,38.7916666666667,5.93683853137085,2.392463499258,2,36,0.0526315789473684,38.7916666666667
"69",49811771,"49811771-2012-07-17",40,20,"2012-07-17","HA1",2012,"F","Adult",0,0,0,0,1,1,1,0.5,2,5.63460161557588,4.94502017023809,0,2,0,2,1,1,1,0.5,2,5.63460161557588,4.94502017023809,0,2,0,2,1,1,3,0.25,4,5.63460161557588,4.25896654191666,1,3,0.25,4,1,2,7,0.222222222222222,9,5.64684395763643,3.4774573687604,1,8,0.111111111111111,9,1,2,8,0.2,10,5.64684395763643,3.37552273833807,2,8,0.2,10,1,3,10,0.230769230769231,13,5.67173610253916,3.14725918935153,2,11,0.153846153846154,13,0.96551724137931,3,14,0.176470588235294,17.6071428571429,5.67173610253916,2.89213001982895,2,15,0.117647058823529,17.6071428571429,0.918918918918919,4,15,0.210526315789474,20.6764705882353,5.69067716392177,2.80525350641449,2,17,0.105263157894737,20.6764705882353,0.888888888888889,4,16,0.2,22.5,5.69067716392177,2.75713891429362,2,18,0.1,22.5,0.877551020408163,7,29,0.194444444444444,41.0232558139535,5.7298733130504,2.25400815031238,2,34,0.0555555555555556,41.0232558139535
"72",66815612,"66815612-2012-07-17",100,70,"2012-07-17","HA1",2012,"F","Adult",0,0,0,0,1,0,2,0,2,0,0,0,2,0,2,0.8,0,2,0,2.5,0,0,0,2,0,2.5,0.666666666666667,0,5,0,7.5,0,0,0,5,0,7.5,0.692307692307692,1,5,0.166666666666667,8.66666666666667,2.07653033147238,0.771399377459693,0,6,0,8.66666666666667,0.619047619047619,1,5,0.166666666666667,9.69230769230769,2.07653033147238,0.771399377459693,0,6,0,9.69230769230769,0.6,1,6,0.142857142857143,11.6666666666667,2.07653033147238,0.691484669786332,0,7,0,11.6666666666667,0.620689655172414,1,8,0.111111111111111,14.5,2.07653033147238,0.573909599192567,1,8,0.111111111111111,14.5,0.594594594594595,1,11,0.0833333333333333,20.1818181818182,2.07653033147238,0.458307589482544,1,11,0.0833333333333333,20.1818181818182,0.577777777777778,2,13,0.133333333333333,25.9615384615385,2.83718505090308,0.728116989258875,1,14,0.0666666666666667,25.9615384615385,0.571428571428571,2,17,0.105263157894737,33.25,2.83718505090308,0.612840167347669,1,18,0.0526315789473684,33.25
"73",66810776,"66810776-2012-07-17",70,0,"2012-07-17","HA1",2012,"M","Adult",0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0.8,0,1,0,1.25,0,0,0,1,0,1.25,0.666666666666667,0,2,0,3,0,0,0,2,0,3,0.692307692307692,0,3,0,4.33333333333333,0,0,1,2,0.333333333333333,4.33333333333333,0.619047619047619,0,3,0,4.84615384615385,0,0,1,2,0.333333333333333,4.84615384615385,0.6,0,4,0,6.66666666666667,0,0,1,3,0.25,6.66666666666667,0.620689655172414,0,6,0,9.66666666666667,0,0,1,5,0.166666666666667,9.66666666666667,0.594594594594595,1,7,0.125,13.4545454545455,5.63460161557588,3.57985727197015,1,7,0.125,13.4545454545455,0.577777777777778,1,9,0.1,17.3076923076923,5.63460161557588,3.36365946234309,1,9,0.1,17.3076923076923,0.571428571428571,2,12,0.142857142857143,24.5,5.66655912748023,3.07149642645627,1,13,0.0714285714285714,24.5
"75",67091302,"67091302-2012-08-14",10,10,"2012-08-14","HA1",2012,"F","NotAdult",0,0,0,0,1,1,4,0.2,5,1.73186132764699,0.657640492103036,0,5,0,5,1,1,10,0.0909090909090909,11,1.73186132764699,0.352649941152795,0,11,0,11,1,1,15,0.0625,16,1.73186132764699,0.255182905058827,1,15,0.0625,16,0.846153846153846,1,15,0.0625,18.9090909090909,1.73186132764699,0.255182905058827,1,15,0.0625,18.9090909090909,0.714285714285714,1,15,0.0625,22.4,1.73186132764699,0.255182905058827,1,15,0.0625,22.4,0.64,1,15,0.0625,25,1.73186132764699,0.255182905058827,1,15,0.0625,25,0.620689655172414,1,16,0.0588235294117647,27.3888888888889,1.73186132764699,0.241845817527289,1,16,0.0588235294117647,27.3888888888889,0.594594594594595,1,16,0.0588235294117647,28.5909090909091,1.73186132764699,0.241845817527289,1,16,0.0588235294117647,28.5909090909091,0.533333333333333,1,16,0.0588235294117647,31.875,1.73186132764699,0.241845817527289,1,16,0.0588235294117647,31.875,0.530612244897959,3,21,0.125,45.2307692307692,4.20862615670774,1.32468561085929,2,22,0.0833333333333333,45.2307692307692
"77",49811771,"49811771-2012-08-14",30,50,"2012-08-14","HA1",2012,"F","Adult",0,0,1,9.09090909090909,1,0,3,0,3,0,0,0,3,0,3,1,0,4,0,4,0,0,0,4,0,4,1,0,4,0,4,0,0,0,4,0,4,1,0,6,0,6,0,0,1,5,0.166666666666667,6,1,0,10,0,10,0,0,2,8,0.2,10,1,2,11,0.153846153846154,13,4.13697137868386,1.74736410028476,3,10,0.230769230769231,13,1,2,14,0.125,16,4.13697137868386,1.5791449698097,3,13,0.1875,16,1,2,16,0.111111111111111,18,4.13697137868386,1.48680442264397,4,14,0.222222222222222,18,1,3,18,0.142857142857143,21,4.27254391657863,1.47404151446671,4,17,0.19047619047619,21,0.979591836734694,5,29,0.147058823529412,34.7083333333333,4.62880086932518,1.381807915183,5,29,0.147058823529412,34.7083333333333
"79",52842550,"52842550-2012-08-14",50,100,"2012-08-14","HA1",2012,"F","Adult",0,0,1,4.21052631578948,1,0,3,0,3,0,0,1,2,0.333333333333333,3,0.8,2,3,0.4,6.25,3.45591905321757,1.96535970867117,1,4,0.2,6.25,0.666666666666667,2,4,0.333333333333333,9,3.45591905321757,1.81067384017714,2,4,0.333333333333333,9,0.692307692307692,3,5,0.375,11.5555555555556,3.82805670372847,1.89034292228093,4,4,0.5,11.5555555555556,0.619047619047619,3,5,0.375,12.9230769230769,3.82805670372847,1.89034292228093,4,4,0.5,12.9230769230769,0.6,5,5,0.5,16.6666666666667,4.0079948414466,1.85686662762377,4,6,0.4,16.6666666666667,0.620689655172414,5,7,0.416666666666667,19.3333333333333,4.0079948414466,1.70529950281441,4,8,0.333333333333333,19.3333333333333,0.594594594594595,5,7,0.416666666666667,20.1818181818182,4.0079948414466,1.70529950281441,4,8,0.333333333333333,20.1818181818182,0.577777777777778,5,8,0.384615384615385,22.5,4.0079948414466,1.64028644473161,4,9,0.307692307692308,22.5,0.591836734693878,5,13,0.277777777777778,30.4137931034483,4.0079948414466,1.38679983242592,6,12,0.333333333333333,30.4137931034483
"80",79618812,"79618812-2012-08-14",50,40,"2012-08-14","HA1",2012,"M","Adult",13782.8571428571,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,4,0,4,0,0,1,3,0.25,4,1,0,4,0,4,0,0,1,3,0.25,4,1,1,6,0.142857142857143,7,2.31163492851396,0.832344310720145,1,6,0.142857142857143,7,1,1,6,0.142857142857143,7,2.31163492851396,0.832344310720145,1,6,0.142857142857143,7,1,1,6,0.142857142857143,7,2.31163492851396,0.832344310720145,1,6,0.142857142857143,7,1,1,8,0.111111111111111,9,2.31163492851396,0.698184974589902,2,7,0.222222222222222,9,1,2,13,0.133333333333333,15,4.70130647075472,2.11296423371848,2,13,0.133333333333333,15,1,2,13,0.133333333333333,15,4.70130647075472,2.11296423371848,2,13,0.133333333333333,15,1,2,27,0.0689655172413793,29,4.70130647075472,1.56061639981093,5,24,0.172413793103448,29
"81",66878865,"66878865-2012-08-14",70,0,"2012-08-14","HA1",2012,"M","Adult",0,0,0,0,1,1,3,0.25,4,4.61512051684126,3.25809653802148,0,4,0,4,0.8,1,3,0.25,5,4.61512051684126,3.25809653802148,0,4,0,5,0.666666666666667,1,3,0.25,6,4.61512051684126,3.25809653802148,0,4,0,6,0.692307692307692,1,3,0.25,5.77777777777778,4.61512051684126,3.25809653802148,0,4,0,5.77777777777778,0.619047619047619,1,3,0.25,6.46153846153846,4.61512051684126,3.25809653802148,0,4,0,6.46153846153846,0.6,1,3,0.25,6.66666666666667,4.61512051684126,3.25809653802148,0,4,0,6.66666666666667,0.620689655172414,1,6,0.142857142857143,11.2777777777778,4.61512051684126,2.72691868540659,0,7,0,11.2777777777778,0.594594594594595,2,9,0.181818181818182,18.5,4.92263168947437,2.59500797613894,0,11,0,18.5,0.577777777777778,2,9,0.181818181818182,19.0384615384615,4.92263168947437,2.59500797613894,0,11,0,19.0384615384615,0.571428571428571,3,14,0.176470588235294,29.75,4.9867151103786,2.25718489830484,0,17,0,29.75
"82",67125021,"67125021-2012-08-14",80,30,"2012-08-14","HA1",2012,"M","Adult",0,0,1,2.85714285714286,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,3,0,0,1,2,0.333333333333333,3,1,3,6,0.333333333333333,9,4.9867151103786,2.84267527153734,1,8,0.111111111111111,9,1,3,9,0.25,12,4.9867151103786,2.57423016653601,2,10,0.166666666666667,12,1,3,10,0.230769230769231,13,4.9867151103786,2.50051841526011,2,11,0.153846153846154,13,0.96551724137931,3,12,0.2,15.5357142857143,4.9867151103786,2.36996049546682,2,13,0.133333333333333,15.5357142857143,0.918918918918919,3,13,0.1875,17.4117647058824,4.9867151103786,2.31163492851396,2,14,0.125,17.4117647058824,0.888888888888889,3,13,0.1875,18,4.9867151103786,2.31163492851396,2,14,0.125,18,0.857142857142857,3,17,0.15,23.3333333333333,4.9867151103786,2.11296423371848,3,17,0.15,23.3333333333333
"84",67281060,"67281060-2012-07-31",0,80,"2012-07-31","HA1",2012,"F","Adult",0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0.8,0,2,0,2.5,0,0,1,1,0.5,2.5,0.666666666666667,1,2,0.333333333333333,4.5,2.66258782702545,1.69459572077441,1,2,0.333333333333333,4.5,0.692307692307692,2,4,0.333333333333333,8.66666666666667,3.41224721784874,1.7730673362159,1,5,0.166666666666667,8.66666666666667,0.619047619047619,3,6,0.333333333333333,14.5384615384615,3.64631983969514,1.63863706712636,1,8,0.111111111111111,14.5384615384615,0.6,4,6,0.4,16.6666666666667,3.87812145375246,1.7462970951513,1,9,0.1,16.6666666666667,0.586206896551724,4,6,0.4,17.0588235294118,3.87812145375246,1.7462970951513,1,9,0.1,17.0588235294118,0.540540540540541,4,8,0.333333333333333,22.2,3.87812145375246,1.59826461183597,1,11,0.0833333333333333,22.2,0.511111111111111,4,9,0.307692307692308,25.4347826086957,3.87812145375246,1.53493538513618,1,12,0.0769230769230769,25.4347826086957,0.510204081632653,5,10,0.333333333333333,29.4,3.96425788537036,1.491872244456,1,14,0.0666666666666667,29.4
"85",66859820,"66859820-2012-07-31",0,90,"2012-07-31","HA1",2012,"M","Adult",0,0,0,0,1,1,1,0.5,2,2.66258782702545,2.03688192726104,0,2,0,2,0.8,1,3,0.25,5,2.66258782702545,1.46633706879343,1,3,0.25,5,0.666666666666667,1,3,0.25,6,2.66258782702545,1.46633706879343,1,3,0.25,6,0.615384615384615,2,3,0.4,8.125,3.10608033072285,1.66139765136481,1,4,0.2,8.125,0.523809523809524,3,4,0.428571428571429,13.3636363636364,3.64631983969514,1.84582669049833,1,6,0.142857142857143,13.3636363636364,0.48,3,4,0.428571428571429,14.5833333333333,3.64631983969514,1.84582669049833,1,6,0.142857142857143,14.5833333333333,0.482758620689655,3,5,0.375,16.5714285714286,3.64631983969514,1.73460105538811,1,7,0.125,16.5714285714286,0.459459459459459,3,7,0.3,21.7647058823529,3.64631983969514,1.5546296759391,1,9,0.1,21.7647058823529,0.422222222222222,4,7,0.363636363636364,26.0526315789474,3.87812145375246,1.66827841245703,1,10,0.0909090909090909,26.0526315789474,0.428571428571429,4,11,0.266666666666667,35,3.87812145375246,1.42444612708427,1,14,0.0666666666666667,35
"86",49811771,"49811771-2012-07-31",10,30,"2012-07-31","HA1",2012,"F","Adult",0,0,0,0,1,1,2,0.333333333333333,3,1.67669013944327,0.895792210325814,0,3,0,3,1,1,6,0.142857142857143,7,1.67669013944327,0.48311604233823,0,7,0,7,1,1,8,0.111111111111111,9,1.67669013944327,0.394128954321828,0,9,0,9,0.923076923076923,2,8,0.2,10.8333333333333,2.73097384100415,0.889857474805999,0,10,0,10.8333333333333,0.857142857142857,2,9,0.181818181818182,12.8333333333333,2.73097384100415,0.834797697622972,0,11,0,12.8333333333333,0.8,2,9,0.181818181818182,13.75,2.73097384100415,0.834797697622972,0,11,0,13.75,0.793103448275862,2,15,0.117647058823529,21.4347826086957,2.73097384100415,0.611931577299583,0,17,0,21.4347826086957,0.783783783783784,2,18,0.1,25.5172413793103,2.73097384100415,0.540806455977926,0,20,0,25.5172413793103,0.733333333333333,2,18,0.1,27.2727272727273,2.73097384100415,0.540806455977926,0,20,0,27.2727272727273,0.714285714285714,3,22,0.12,35,3.4451449213558,0.794761557760056,1,24,0.04,35
"88",67091302,"67091302-2012-07-31",30,10,"2012-07-31","HA1",2012,"F","NotAdult",0,0,0,0,1,0,2,0,2,0,0,0,2,0,2,1,0,6,0,6,0,0,0,6,0,6,1,0,8,0,8,0,0,0,8,0,8,0.923076923076923,0,10,0,10.8333333333333,0,0,0,10,0,10.8333333333333,0.857142857142857,0,11,0,12.8333333333333,0,0,0,11,0,12.8333333333333,0.8,0,11,0,13.75,0,0,0,11,0,13.75,0.793103448275862,0,14,0,17.6521739130435,0,0,0,14,0,17.6521739130435,0.783783783783784,1,15,0.0625,20.4137931034483,1.67669013944327,0.240385357748716,0,16,0,20.4137931034483,0.733333333333333,1,16,0.0588235294117647,23.1818181818182,1.67669013944327,0.227736567809155,0,17,0,23.1818181818182,0.714285714285714,2,21,0.0869565217391304,32.2,2.73097384100415,0.484780490125956,0,23,0,32.2
"90",66878865,"66878865-2012-07-31",60,100,"2012-07-31","HA1",2012,"M","Adult",0,0,0,0,1,1,1,0.5,2,2.52880084334522,1.91238745701667,1,1,0.5,2,0.8,1,2,0.333333333333333,3.75,2.52880084334522,1.57818536892999,1,2,0.333333333333333,3.75,0.666666666666667,2,2,0.5,6,2.80568867066612,1.58609054843711,1,3,0.25,6,0.692307692307692,2,3,0.4,7.22222222222222,2.80568867066612,1.41286138850461,1,4,0.2,7.22222222222222,0.619047619047619,2,3,0.4,8.07692307692308,2.80568867066612,1.41286138850461,1,4,0.2,8.07692307692308,0.6,2,5,0.285714285714286,11.6666666666667,2.80568867066612,1.16931310250022,2,5,0.285714285714286,11.6666666666667,0.620689655172414,2,6,0.25,12.8888888888889,2.80568867066612,1.07919420281101,2,6,0.25,12.8888888888889,0.594594594594595,2,8,0.2,16.8181818181818,2.80568867066612,0.937600518460905,2,8,0.2,16.8181818181818,0.577777777777778,3,9,0.25,20.7692307692308,3.20024174532331,1.0857088838322,2,10,0.166666666666667,20.7692307692308,0.591836734693878,4,15,0.210526315789474,32.1034482758621,3.70225119107982,1.12524502123371,3,16,0.157894736842105,32.1034482758621
"91",52842550,"52842550-2012-07-31",60,90,"2012-07-31","HA1",2012,"F","Adult",0,0,1,19.1489361702128,1,1,2,0.333333333333333,3,2.52880084334522,1.57818536892999,1,2,0.333333333333333,3,1,1,2,0.333333333333333,3,2.52880084334522,1.57818536892999,1,2,0.333333333333333,3,1,1,3,0.25,4,2.52880084334522,1.35702397881977,1,3,0.25,4,0.923076923076923,2,4,0.333333333333333,6.5,2.80568867066612,1.27808077647966,1,5,0.166666666666667,6.5,0.857142857142857,2,6,0.25,9.33333333333333,2.80568867066612,1.07919420281101,1,7,0.125,9.33333333333333,0.8,2,7,0.222222222222222,11.25,2.80568867066612,1.00301716798709,1,8,0.111111111111111,11.25,0.793103448275862,2,10,0.166666666666667,15.1304347826087,2.80568867066612,0.830676979151162,2,10,0.166666666666667,15.1304347826087,0.783783783783784,2,11,0.153846153846154,16.5862068965517,2.80568867066612,0.78630334768436,3,10,0.230769230769231,16.5862068965517,0.733333333333333,2,11,0.153846153846154,17.7272727272727,2.80568867066612,0.78630334768436,3,10,0.230769230769231,17.7272727272727,0.73469387755102,4,19,0.173913043478261,31.3055555555556,3.70225119107982,1.00028753615712,3,20,0.130434782608696,31.3055555555556
"93",66810776,"66810776-2012-07-31",60,30,"2012-07-31","HA1",2012,"M","Adult",0,0,0,0,1,0,2,0,2,0,0,0,2,0,2,1,0,2,0,2,0,0,0,2,0,2,1,0,2,0,2,0,0,0,2,0,2,1,0,4,0,4,0,0,0,4,0,4,1,0,4,0,4,0,0,0,4,0,4,1,0,5,0,5,0,0,0,5,0,5,1,0,9,0,9,0,0,0,9,0,9,1,0,11,0,11,0,0,0,11,0,11,1,0,11,0,11,0,0,0,11,0,11,0.979591836734694,0,24,0,24.5,0,0,1,23,0.0416666666666667,24.5
"98",66815612,"66815612-2012-07-31",100,80,"2012-07-31","HA1",2012,"F","Adult",0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0.8,0,2,0,2.5,0,0,1,1,0.5,2.5,0.666666666666667,0,2,0,3,0,0,1,1,0.5,3,0.692307692307692,0,6,0,8.66666666666667,0,0,2,4,0.333333333333333,8.66666666666667,0.619047619047619,1,6,0.142857142857143,11.3076923076923,1.6094379124341,0.451985123743057,2,5,0.285714285714286,11.3076923076923,0.6,1,6,0.142857142857143,11.6666666666667,1.6094379124341,0.451985123743057,2,5,0.285714285714286,11.6666666666667,0.586206896551724,1,8,0.111111111111111,15.3529411764706,1.6094379124341,0.367724780125317,2,7,0.222222222222222,15.3529411764706,0.540540540540541,1,9,0.1,18.5,1.6094379124341,0.336472236621213,2,8,0.2,18.5,0.511111111111111,1,9,0.1,19.5652173913043,1.6094379124341,0.336472236621213,2,8,0.2,19.5652173913043,0.510204081632653,2,11,0.153846153846154,25.48,2.80568867066612,0.78630334768436,3,10,0.230769230769231,25.48
